STC_RFS_DATE,EQPT_NAME,GOLD_ORDER_NUMBER,IC01_ID,cust_name,OCEANE_Site,OCEANE_Product_Identifier2
"04/12/2022 18:25:31",ABUE30244,,9594,"GlaxoSmithKline Services Unlimited","No Data Found","No Data Found"
"04/12/2022 18:25:31",ABUE30246,,9594,"GlaxoSmithKline Services Unlimited","No Data Found","No Data Found"
"04/12/2022 18:27:46",AISK30140,,9594,"GlaxoSmithKline Services Unlimited","No Data Found","No Data Found"
"04/12/2022 18:27:46",AISK30139,,9594,"GlaxoSmithKline Services Unlimited","No Data Found","No Data Found"
"04/12/2022 18:25:31",ABUE30248,,9594,"GlaxoSmithKline Services Unlimited","No Data Found","No Data Found"
"04/12/2022 18:25:31",ABUE30249,,9594,"GlaxoSmithKline Services Unlimited","No Data Found","No Data Found"
"04/13/2022 06:51:58",KYQB30142,,9594,"GlaxoSmithKline Services Unlimited",GSK-CAN-QBC,"No Data Found"
"04/13/2022 06:51:58",KYQB30130,,9594,"GlaxoSmithKline Services Unlimited",GSK-CAN-QBC,"No Data Found"
"04/13/2022 06:51:58",KYQB30140,,9594,"GlaxoSmithKline Services Unlimited",GSK-CAN-QBC,"No Data Found"
"04/13/2022 06:51:58",KYQB30135,,9594,"GlaxoSmithKline Services Unlimited",GSK-CAN-QBC,"No Data Found"
"04/13/2022 12:38:17",AMOW30389,10-1347967,682990,"KONINKLIJKE DOUWE EGBERTS BV",682990_RUS_Moskva_001,"No Data Found"
"04/13/2022 12:38:17",KMOW30373,10-1347967,682990,"KONINKLIJKE DOUWE EGBERTS BV",682990_RUS_Moskva_001,"No Data Found"
"04/14/2022 09:54:02",AWAW30369,10-1317168,1908,"Akzo Nobel Sourcing BV",PWA,"No Data Found"
"04/14/2022 09:54:02",KWAW30354,10-1317168,1908,"Akzo Nobel Sourcing BV",PWA,"No Data Found"
"04/14/2022 09:54:02",AWAW30331,10-1317168,1908,"Akzo Nobel Sourcing BV",PWA,"No Data Found"
"04/14/2022 09:54:02",KWAW30348,10-1317168,1908,"Akzo Nobel Sourcing BV",PWA,"No Data Found"
"04/14/2022 09:54:02",AWAW30375,10-1317168,1908,"Akzo Nobel Sourcing BV",PWA,"No Data Found"
"04/14/2022 09:54:02",AWAW30326,10-1317168,1908,"Akzo Nobel Sourcing BV",PWA,"No Data Found"
"04/14/2022 09:54:02",AWAW30357,10-1317168,1908,"Akzo Nobel Sourcing BV",PWA,"No Data Found"
"04/14/2022 09:54:02",AWAW30378,10-1317168,1908,"Akzo Nobel Sourcing BV",PWA,"No Data Found"
"04/14/2022 09:54:02",AWAW30363,10-1317168,1908,"Akzo Nobel Sourcing BV",PWA,"No Data Found"
"04/14/2022 09:54:02",AWAW30365,10-1317168,1908,"Akzo Nobel Sourcing BV",PWA,"No Data Found"
"04/14/2022 09:54:02",AWAW30396,10-1317168,1908,"Akzo Nobel Sourcing BV",PWA,"No Data Found"
"04/14/2022 09:54:02",AWAW30330,10-1317168,1908,"Akzo Nobel Sourcing BV",PWA,"No Data Found"
"04/14/2022 09:54:02",AWAW30338,10-1317168,1908,"Akzo Nobel Sourcing BV",PWA,"No Data Found"
"04/14/2022 09:54:02",AWAW30359,10-1317168,1908,"Akzo Nobel Sourcing BV",PWA,"No Data Found"
NULL,SDZN30002,10-1360599,14359,"Mastercard International",14359_KAZ_Astana_001,"No Data Found"
NULL,SPVG30060,10-1354784,14359,"Mastercard International","14359_CHN_Shanghai Shi_009","No Data Found"
NULL,PGUA314,10-1355086,10524,"MAERSK Line AS",GTGUA01m,"No Data Found"
NULL,SSAO30600,10-1324042,39398,"MASTERCARD INTERNATIONAL","39398_BRA_São Paulo_004","No Data Found"
NULL,PSAP106,10-1337880,10524,"MAERSK Line AS","10524_HND_San Pedro Sula_00001","No Data Found"
"04/19/2022 10:34:02",KTIF30053,,686387,"Saipem SpA",686387_SAU_Hawiyah_001,"No Data Found"
"04/19/2022 13:10:08",APHG30029,,686387,"Saipem SpA","No Data Found","No Data Found"
NULL,SPVG30058,10-1342003,14359,"Mastercard International","14359_CHN_Pudong Xinqu_001","No Data Found"
NULL,KQTJ1004,10-1428051,39398,"MASTERCARD INTERNATIONAL",39398_FRA_Fontaine-la-Guyon_00,"No Data Found"
NULL,PYOK30197,10-1322756,9396,"Givaudan International SA",9396_JPN_Yokohama_002,"No Data Found"
"04/22/2022 11:40:53",KEMA30042,10-1304996,686849,"Mars Information Services Inc","686849_GBR_Melton Mowbray_001","No Data Found"
"01/03/2022 05:56:54",POSL30001,10-1368931,686623,"Kuoni Global Travel Services Schweiz AG",686623_NOR_Oslo_001,"No Data Found"
"04/20/2022 07:50:11",KAZI30029,10-1420089,686387,"Saipem SpA",686387_ARE_Jereirah_001,"No Data Found"
"04/22/2022 11:40:53",KEMA30037,10-1304996,686849,"Mars Information Services Inc","686849_GBR_Melton Mowbray_001","No Data Found"
"04/20/2022 07:50:11",AAZI30034,10-1420089,686387,"Saipem SpA",686387_ARE_Jereirah_001,"No Data Found"
"04/07/2022 10:12:25",KDHF30039,10-1403290,686387,"Saipem SpA","686387_ARE_Abu Dhabi_002","No Data Found"
"04/22/2022 11:40:53",KEMA30057,10-1304996,686849,"Mars Information Services Inc","686849_GBR_Melton Mowbray_001","No Data Found"
"04/21/2022 09:58:41",SHYD30198,10-1384924,14359,"Mastercard International",14359_IND_Nanakaramguda_001,"No Data Found"
"04/27/2022 03:13:52",SSHA33485,10-1391619,14359,"Mastercard International","14359_CHN_Minhang District_001","No Data Found"
"01/01/1970 00:00:00",PJNB30079,10-1169953,9319,"Kuehne and Nagel Management Ag","9319_ZAF_Kempton Park_00003","No Data Found"
NULL,PTKG011,10-1404761,30075,"Philip Morris International","30075_IDN_Bandar Lampung City_","No Data Found"
NULL,KHGH30724,10-1427043,689068,"Otis Elevator Company","689068_CHN_Hangzhou Shi_001","No Data Found"
NULL,KHGH30656,10-1427042,689068,"Otis Elevator Company","689068_CHN_Hai Ning_001","No Data Found"
NULL,KHGH30658,10-1427042,689068,"Otis Elevator Company","689068_CHN_Hai Ning_001","No Data Found"
NULL,PQTE30001,10-1283111,689068,"Otis Elevator Company","No Data Found","No Data Found"
NULL,KCKG30094,10-1427041,689068,"Otis Elevator Company","No Data Found","No Data Found"
"04/25/2022 22:00:00",AIST30219,10-1417069,689068,"Otis Elevator Company",689068_TUR_Sariyer_002,"No Data Found"
NULL,KHGH30664,10-1427042,689068,"Otis Elevator Company","689068_CHN_Hai Ning_001","No Data Found"
NULL,ACKG30110,10-1427041,689068,"Otis Elevator Company","No Data Found","No Data Found"
NULL,PQNT30001,10-1283010,689068,"Otis Elevator Company","No Data Found","No Data Found"
NULL,AHGH30707,10-1427043,689068,"Otis Elevator Company","689068_CHN_Hangzhou Shi_001","No Data Found"
NULL,KHGH30665,10-1427042,689068,"Otis Elevator Company","689068_CHN_Hai Ning_001","No Data Found"
NULL,AHGH30681,10-1427042,689068,"Otis Elevator Company","689068_CHN_Hai Ning_001","No Data Found"
NULL,AHGH30675,10-1427042,689068,"Otis Elevator Company","No Data Found","No Data Found"
NULL,AHGH30741,10-1427043,689068,"Otis Elevator Company","No Data Found","No Data Found"
"05/04/2022 13:37:06",KDRS31883,,9594,"GlaxoSmithKline Services Unlimited","No Data Found","No Data Found"
"05/04/2022 13:37:06",KDRS31881,,9594,"GlaxoSmithKline Services Unlimited","No Data Found","No Data Found"
"05/04/2022 13:37:06",KDRS31876,,9594,"GlaxoSmithKline Services Unlimited","No Data Found","No Data Found"
"05/05/2022 13:36:48",AJKT30566,,9594,"GlaxoSmithKline Services Unlimited","No Data Found","No Data Found"
"05/05/2022 15:22:24",KPEK30138,10-1377269,689068,"Otis Elevator Company",689068_CHN_Chaoyang_001,"No Data Found"
"03/01/2021 23:00:00",KXVP30020,,689068,"Otis Elevator Company",689068_FRA_Roissy-en-France_00,"No Data Found"
"03/01/2021 23:00:00",KXVP30105,,689068,"Otis Elevator Company",689068_FRA_Roissy-en-France_00,"No Data Found"
"03/01/2021 23:00:00",KXVP30101,,689068,"Otis Elevator Company",689068_FRA_Roissy-en-France_00,"No Data Found"
"03/01/2021 23:00:00",KXVP30019,,689068,"Otis Elevator Company",689068_FRA_Roissy-en-France_00,"No Data Found"
"03/01/2021 23:00:00",KXVP30144,,689068,"Otis Elevator Company",689068_FRA_Roissy-en-France_00,"No Data Found"
"05/09/2022 13:46:56",AGMP30045,10-1377376,689068,"Otis Elevator Company","689068_KOR_Mullaedong 6(yuk)-g","No Data Found"
"03/01/2021 23:00:00",KXVP30140,,689068,"Otis Elevator Company",689068_FRA_Roissy-en-France_00,"No Data Found"
"03/01/2021 23:00:00",AXVP30139,,689068,"Otis Elevator Company",689068_FRA_Roissy-en-France_00,"No Data Found"
"03/01/2021 23:00:00",KXVP30147,,689068,"Otis Elevator Company",689068_FRA_Roissy-en-France_00,"No Data Found"
"03/01/2021 23:00:00",KXVP30099,,689068,"Otis Elevator Company",689068_FRA_Roissy-en-France_00,"No Data Found"
NULL,PPER285,10-1269662,2281,"Mettler-Toledo AG","Mettler MT-AUS Perth","No Data Found"
"05/17/2022 08:45:00",KBCN30522,10-1417550,1908,"Akzo Nobel Sourcing BV",ZFR,"No Data Found"
"05/16/2022 10:19:45",ABCN30526,10-1417825,1908,"Akzo Nobel Sourcing BV",ZFR,"No Data Found"
"05/19/2022 20:21:13",KBER1231,10-1417757,30075,"Philip Morris International",DE-BER-PMI,DE-BER-PMI
"05/19/2022 20:21:13",KBER1242,10-1417757,30075,"Philip Morris International",DE-BER-PMI,DE-BER-PMI
"05/19/2022 20:21:13",KBER1118,10-1417757,30075,"Philip Morris International",DE-BER-PMI,OBSDEBERSWI014-05
"05/19/2022 20:21:13",ABER050,10-1417757,30075,"Philip Morris International",DE-BER-PMI,"No Data Found"
"05/19/2022 20:21:13",KBER1232,10-1417757,30075,"Philip Morris International",DE-BER-PMI,DE-BER-PMI
"05/19/2022 20:21:13",ABER047,10-1417757,30075,"Philip Morris International",DE-BER-PMI,"No Data Found"
"05/19/2022 20:21:13",KBER1154,10-1417757,30075,"Philip Morris International",DE-BER-PMI,DE-BER-PMI
"05/19/2022 20:21:13",ABER016,10-1417757,30075,"Philip Morris International",DE-BER-PMI,"No Data Found"
"05/19/2022 20:21:13",ABER018,10-1417757,30075,"Philip Morris International",DE-BER-PMI,"No Data Found"
"05/19/2022 20:21:13",ABER017,10-1417757,30075,"Philip Morris International",DE-BER-PMI,"No Data Found"
"05/19/2022 20:21:13",KBER1189,10-1417757,30075,"Philip Morris International",DE-BER-PMI,DE-BER-PMI
"05/19/2022 20:21:13",KBER1054,10-1417757,30075,"Philip Morris International",DE-BER-PMI,"No Data Found"
"05/19/2022 20:21:13",KBER1265,10-1417757,30075,"Philip Morris International",DE-BER-PMI,"No Data Found"
"05/19/2022 20:21:13",ABER057,10-1417757,30075,"Philip Morris International",DE-BER-PMI,"No Data Found"
"05/19/2022 20:21:13",KBER1147,10-1417757,30075,"Philip Morris International",DE-BER-PMI,DE-BER-PMI
"05/19/2022 08:11:25",PTRN783,10-1254648,30623,Meritor,30623_Italy_014,"No Data Found"
"05/19/2022 20:21:13",ABER060,10-1417757,30075,"Philip Morris International",DE-BER-PMI,OBSKZALARTR003
"05/19/2022 20:21:13",KBER1216,10-1417757,30075,"Philip Morris International",DE-BER-PMI,"No Data Found"
"05/19/2022 20:21:13",KBER1197,10-1417757,30075,"Philip Morris International",DE-BER-PMI,DE-BER-PMI
"05/19/2022 20:21:13",KBER1247,10-1417757,30075,"Philip Morris International",DE-BER-PMI,OBSDEBERSWI038
"05/19/2022 20:21:13",KBER1254,10-1417757,30075,"Philip Morris International",DE-BER-PMI,n
"05/19/2022 20:21:13",KBER1042,10-1417757,30075,"Philip Morris International",DE-BER-PMI,DE-BER-PMI
"05/19/2022 20:21:13",KBER1259,10-1417757,30075,"Philip Morris International",DE-BER-PMI,n
"05/19/2022 20:21:13",ABER095,10-1417757,30075,"Philip Morris International",DE-BER-PMI,"No Data Found"
"05/19/2022 20:21:13",ABER144,10-1417757,30075,"Philip Morris International",DE-BER-PMI,DE-BER-PMI
"05/19/2022 20:21:13",ABER010,10-1417757,30075,"Philip Morris International",DE-BER-PMI,"No Data Found"
"05/19/2022 20:21:13",ABER175,10-1417757,30075,"Philip Morris International",DE-BER-PMI,"No Data Found"
"05/19/2022 20:21:13",KBER1041,10-1417757,30075,"Philip Morris International",DE-BER-PMI,DE-BER-PMI
"05/19/2022 20:21:13",ABER008,10-1417757,30075,"Philip Morris International",DE-BER-PMI,"No Data Found"
"05/19/2022 20:21:13",ABER155,10-1417757,30075,"Philip Morris International",DE-BER-PMI,"No Data Found"
"05/19/2022 20:21:13",ABER076,10-1417757,30075,"Philip Morris International",DE-BER-PMI,"No Data Found"
"05/19/2022 20:21:13",KBER1257,10-1417757,30075,"Philip Morris International",DE-BER-PMI,n
"05/19/2022 20:21:13",ABER085,10-1417757,30075,"Philip Morris International",DE-BER-PMI,"No Data Found"
"05/19/2022 14:05:44",KLIM30151,10-1317544,682318,"MMG Australia Limited",682318_PER_Lima_001,"No Data Found"
"05/19/2022 20:21:13",KBER1194,10-1417757,30075,"Philip Morris International",DE-BER-PMI,DE-BER-PMI
"05/19/2022 20:21:13",ABER023,10-1417757,30075,"Philip Morris International",DE-BER-PMI,"No Data Found"
"05/19/2022 20:21:13",ABER014,10-1417757,30075,"Philip Morris International",DE-BER-PMI,"No Data Found"
"05/19/2022 16:17:19",SKUL30269,10-1414101,14359,"Mastercard International",14359_MYS_Cyberjaya_037,"No Data Found"
"05/19/2022 20:21:13",KBER1428,10-1417757,30075,"Philip Morris International",DE-BER-PMI,"No Data Found"
NULL,PPUS30009,10-1329059,39088,Flowserve,"39088_KOR_Haeundae-gu, Busan_0","No Data Found"
"05/20/2022 06:56:32",KDKR1005,10-1320028,30075,"Philip Morris International",SN-DKR-FAC,"No Data Found"
"05/20/2022 06:56:32",ADKR029,10-1320028,30075,"Philip Morris International",SN-DKR-FAC,"No Data Found"
"05/20/2022 06:56:32",ADKR003,10-1320028,30075,"Philip Morris International",SN-DKR-FAC,"No Data Found"
"05/20/2022 06:56:32",KDKR1031,10-1320028,30075,"Philip Morris International",SN-DKR-FAC,"No Data Found"
"05/20/2022 06:56:32",KDKR1033,10-1320028,30075,"Philip Morris International",SN-DKR-FAC,"No Data Found"
"05/24/2022 05:25:49",KCAN30507,,683098,"Carl Zeiss AG",CNCAN06,"No Data Found"
"05/23/2022 10:06:43",ABUH30720,10-1368807,1908,"Akzo Nobel Sourcing BV",1908_ROU_Bucuresti_001,"No Data Found"
"05/16/2022 10:58:29",KDUR30015,10-1429871,1908,"Akzo Nobel Sourcing BV","No Data Found","No Data Found"
"05/24/2022 05:25:49",KCAN30505,,683098,"Carl Zeiss AG",CNCAN06,"No Data Found"
"05/24/2022 09:27:55",ADHF30070,,686387,"Saipem SpA","686387_ARE_Abu Dhabi_002","No Data Found"
NULL,SSGN30382,10-1362948,14359,"Mastercard International","14359_VNM_Ho Chi Minh_005","No Data Found"
"05/30/2022 16:16:24",KKPD32281,,9594,"GlaxoSmithKline Services Unlimited","No Data Found","No Data Found"
"05/30/2022 13:06:48",AQYZ30185,10-1310340,682990,"KONINKLIJKE DOUWE EGBERTS BV",682990_NLD_Joure_001,"No Data Found"
"05/30/2022 13:06:48",AQYZ30099,10-1310340,682990,"KONINKLIJKE DOUWE EGBERTS BV",682990_NLD_Joure_001,"No Data Found"
"05/30/2022 13:06:48",AQYZ30164,10-1310340,682990,"KONINKLIJKE DOUWE EGBERTS BV","No Data Found","No Data Found"
"05/30/2022 13:06:48",KQYZ30237,10-1310340,682990,"KONINKLIJKE DOUWE EGBERTS BV",682990_NLD_Joure_001,"No Data Found"
"05/30/2022 13:41:17",ABLK30231,10-1368516,682895,"ANHEUSER-BUSCH INBEV NVSA",EU-Samlesbury-IB2112,"No Data Found"
"05/30/2022 13:06:48",AQYZ30116,10-1310340,682990,"KONINKLIJKE DOUWE EGBERTS BV",682990_NLD_Joure_001,"No Data Found"
"05/30/2022 13:06:48",AQYZ30120,10-1310340,682990,"KONINKLIJKE DOUWE EGBERTS BV",682990_NLD_Joure_001,"No Data Found"
"05/30/2022 13:06:48",KQYZ30170,10-1310340,682990,"KONINKLIJKE DOUWE EGBERTS BV","No Data Found","No Data Found"
"05/30/2022 13:41:17",ABLK30238,10-1368516,682895,"ANHEUSER-BUSCH INBEV NVSA",EU-Samlesbury-IB2112,"No Data Found"
"05/30/2022 13:06:48",KQYZ30171,10-1310340,682990,"KONINKLIJKE DOUWE EGBERTS BV","No Data Found","No Data Found"
"05/30/2022 13:41:17",KBLK30233,10-1368516,682895,"ANHEUSER-BUSCH INBEV NVSA","No Data Found","No Data Found"
NULL,PBER30300,10-1273597,684628,"Takeda Pharmaceuticals Int AG",684628_DEU_Berlin_002,"No Data Found"
"05/30/2022 12:05:30",KZEQ30035,10-1377388,689068,"Otis Elevator Company",689068_GBR_Morley_001,"No Data Found"
"06/01/2022 14:43:40",AUTC30660,10-1375531,682990,"KONINKLIJKE DOUWE EGBERTS BV",682990_NLD_Utrecht_001,"No Data Found"
"06/01/2022 14:43:40",AUTC30765,10-1375531,682990,"KONINKLIJKE DOUWE EGBERTS BV",682990_NLD_Utrecht_001,"No Data Found"
"06/01/2022 14:43:40",AUTC30786,10-1375531,682990,"KONINKLIJKE DOUWE EGBERTS BV",682990_NLD_Utrecht_001,"No Data Found"
"06/01/2022 14:43:40",AUTC30715,10-1375531,682990,"KONINKLIJKE DOUWE EGBERTS BV",682990_NLD_Utrecht_001,"No Data Found"
"06/01/2022 14:43:40",AUTC30751,10-1375531,682990,"KONINKLIJKE DOUWE EGBERTS BV",682990_NLD_Utrecht_001,"No Data Found"
"06/01/2022 14:43:40",AUTC30307,10-1375531,682990,"KONINKLIJKE DOUWE EGBERTS BV",682990_NLD_Utrecht_001,"No Data Found"
"06/01/2022 14:43:40",AUTC30668,10-1375531,682990,"KONINKLIJKE DOUWE EGBERTS BV",682990_NLD_Utrecht_001,"No Data Found"
"06/01/2022 14:43:40",AUTC30727,10-1375531,682990,"KONINKLIJKE DOUWE EGBERTS BV",682990_NLD_Utrecht_001,"No Data Found"
"06/01/2022 14:43:40",AUTC30669,10-1375531,682990,"KONINKLIJKE DOUWE EGBERTS BV",682990_NLD_Utrecht_001,"No Data Found"
"06/01/2022 14:43:40",AUTC30701,10-1375531,682990,"KONINKLIJKE DOUWE EGBERTS BV",682990_NLD_Utrecht_001,"No Data Found"
"06/01/2022 14:43:40",KUTC30268,10-1375531,682990,"KONINKLIJKE DOUWE EGBERTS BV",682990_NLD_Utrecht_001,"No Data Found"
"06/01/2022 14:43:40",AUTC30779,10-1375531,682990,"KONINKLIJKE DOUWE EGBERTS BV",682990_NLD_Utrecht_001,"No Data Found"
"06/01/2022 14:43:40",AUTC30312,10-1375531,682990,"KONINKLIJKE DOUWE EGBERTS BV",682990_NLD_Utrecht_001,"No Data Found"
"06/01/2022 14:43:40",AUTC30776,10-1375531,682990,"KONINKLIJKE DOUWE EGBERTS BV",682990_NLD_Utrecht_001,"No Data Found"
"06/01/2022 14:43:40",AUTC30709,10-1375531,682990,"KONINKLIJKE DOUWE EGBERTS BV",682990_NLD_Utrecht_001,"No Data Found"
"06/01/2022 14:31:55",KJHB30126,10-1388231,682990,"KONINKLIJKE DOUWE EGBERTS BV","No Data Found","No Data Found"
"06/01/2022 14:43:40",AUTC30273,10-1375531,682990,"KONINKLIJKE DOUWE EGBERTS BV",682990_NLD_Utrecht_001,"No Data Found"
"06/01/2022 14:43:40",KUTC30448,10-1375531,682990,"KONINKLIJKE DOUWE EGBERTS BV",682990_NLD_Utrecht_001,"No Data Found"
"06/01/2022 14:43:40",AUTC30325,10-1375531,682990,"KONINKLIJKE DOUWE EGBERTS BV",682990_NLD_Utrecht_001,"No Data Found"
"06/01/2022 14:43:40",KUTC30637,10-1375531,682990,"KONINKLIJKE DOUWE EGBERTS BV",682990_NLD_Utrecht_001,"No Data Found"
"06/01/2022 14:43:40",AUTC30708,10-1375531,682990,"KONINKLIJKE DOUWE EGBERTS BV",682990_NLD_Utrecht_001,"No Data Found"
"06/01/2022 14:43:40",KUTC30430,10-1375531,682990,"KONINKLIJKE DOUWE EGBERTS BV",682990_NLD_Utrecht_001,"No Data Found"
"06/01/2022 14:43:40",AUTC30403,10-1375531,682990,"KONINKLIJKE DOUWE EGBERTS BV",682990_NLD_Utrecht_001,"No Data Found"
"06/01/2022 14:43:40",AUTC30302,10-1375531,682990,"KONINKLIJKE DOUWE EGBERTS BV",682990_NLD_Utrecht_001,"No Data Found"
"06/01/2022 14:43:40",AUTC30322,10-1375531,682990,"KONINKLIJKE DOUWE EGBERTS BV",682990_NLD_Utrecht_001,"No Data Found"
"06/01/2022 14:43:40",AUTC30698,10-1375531,682990,"KONINKLIJKE DOUWE EGBERTS BV",682990_NLD_Utrecht_001,"No Data Found"
"06/01/2022 14:43:40",AUTC30699,10-1375531,682990,"KONINKLIJKE DOUWE EGBERTS BV",682990_NLD_Utrecht_001,"No Data Found"
"06/01/2022 14:43:40",AUTC30331,10-1375531,682990,"KONINKLIJKE DOUWE EGBERTS BV",682990_NLD_Utrecht_001,"No Data Found"
"06/01/2022 14:43:40",AUTC30329,10-1375531,682990,"KONINKLIJKE DOUWE EGBERTS BV",682990_NLD_Utrecht_001,"No Data Found"
"06/01/2022 14:43:40",AUTC30666,10-1375531,682990,"KONINKLIJKE DOUWE EGBERTS BV",682990_NLD_Utrecht_001,"No Data Found"
"06/01/2022 14:43:40",AUTC30384,10-1375531,682990,"KONINKLIJKE DOUWE EGBERTS BV",682990_NLD_Utrecht_001,"No Data Found"
"06/01/2022 14:43:40",AUTC30293,10-1375531,682990,"KONINKLIJKE DOUWE EGBERTS BV",682990_NLD_Utrecht_001,"No Data Found"
"06/01/2022 14:43:40",AUTC30696,10-1375531,682990,"KONINKLIJKE DOUWE EGBERTS BV",682990_NLD_Utrecht_001,"No Data Found"
"06/01/2022 14:43:40",AUTC30390,10-1375531,682990,"KONINKLIJKE DOUWE EGBERTS BV",682990_NLD_Utrecht_001,"No Data Found"
"06/01/2022 14:43:40",KUTC30269,10-1375531,682990,"KONINKLIJKE DOUWE EGBERTS BV",682990_NLD_Utrecht_001,"No Data Found"
"06/01/2022 14:43:40",AUTC30391,10-1375531,682990,"KONINKLIJKE DOUWE EGBERTS BV",682990_NLD_Utrecht_001,"No Data Found"
"06/01/2022 14:43:40",AUTC30345,10-1375531,682990,"KONINKLIJKE DOUWE EGBERTS BV",682990_NLD_Utrecht_001,"No Data Found"
"06/01/2022 14:43:40",AUTC30372,10-1375531,682990,"KONINKLIJKE DOUWE EGBERTS BV",682990_NLD_Utrecht_001,"No Data Found"
"06/01/2022 14:43:40",AUTC30374,10-1375531,682990,"KONINKLIJKE DOUWE EGBERTS BV",682990_NLD_Utrecht_001,"No Data Found"
"06/01/2022 14:43:40",AUTC30682,10-1375531,682990,"KONINKLIJKE DOUWE EGBERTS BV",682990_NLD_Utrecht_001,"No Data Found"
"06/01/2022 14:43:40",AUTC30383,10-1375531,682990,"KONINKLIJKE DOUWE EGBERTS BV",682990_NLD_Utrecht_001,"No Data Found"
"06/01/2022 14:43:40",AUTC30743,10-1375531,682990,"KONINKLIJKE DOUWE EGBERTS BV",682990_NLD_Utrecht_001,"No Data Found"
"06/01/2022 14:43:40",KUTC30466,10-1375531,682990,"KONINKLIJKE DOUWE EGBERTS BV","No Data Found","No Data Found"
"06/01/2022 14:43:40",AUTC30720,10-1375531,682990,"KONINKLIJKE DOUWE EGBERTS BV",682990_NLD_Utrecht_001,"No Data Found"
"06/01/2022 14:43:40",KUTC30423,10-1375531,682990,"KONINKLIJKE DOUWE EGBERTS BV",682990_NLD_Utrecht_001,"No Data Found"
"06/01/2022 14:43:40",KUTC30427,10-1375531,682990,"KONINKLIJKE DOUWE EGBERTS BV",682990_NLD_Utrecht_001,"No Data Found"
"06/01/2022 14:43:40",AUTC30771,10-1375531,682990,"KONINKLIJKE DOUWE EGBERTS BV",682990_NLD_Utrecht_001,"No Data Found"
"06/01/2022 14:43:40",AUTC30386,10-1375531,682990,"KONINKLIJKE DOUWE EGBERTS BV",682990_NLD_Utrecht_001,"No Data Found"
"06/01/2022 14:43:40",KUTC30453,10-1375531,682990,"KONINKLIJKE DOUWE EGBERTS BV",682990_NLD_Utrecht_001,"No Data Found"
"06/01/2022 14:43:40",AUTC30714,10-1375531,682990,"KONINKLIJKE DOUWE EGBERTS BV",682990_NLD_Utrecht_001,"No Data Found"
"06/01/2022 14:43:40",AUTC30370,10-1375531,682990,"KONINKLIJKE DOUWE EGBERTS BV",682990_NLD_Utrecht_001,"No Data Found"
"06/01/2022 14:43:40",AUTC30378,10-1375531,682990,"KONINKLIJKE DOUWE EGBERTS BV",682990_NLD_Utrecht_001,"No Data Found"
"06/01/2022 14:43:40",AUTC30361,10-1375531,682990,"KONINKLIJKE DOUWE EGBERTS BV",682990_NLD_Utrecht_001,"No Data Found"
"06/01/2022 14:43:40",AUTC30745,10-1375531,682990,"KONINKLIJKE DOUWE EGBERTS BV",682990_NLD_Utrecht_001,"No Data Found"
"06/01/2022 14:43:40",KUTC30467,10-1375531,682990,"KONINKLIJKE DOUWE EGBERTS BV","No Data Found","No Data Found"
"06/01/2022 14:43:40",KUTC30439,10-1375531,682990,"KONINKLIJKE DOUWE EGBERTS BV","No Data Found","No Data Found"
"06/01/2022 14:43:40",AUTC30688,10-1375531,682990,"KONINKLIJKE DOUWE EGBERTS BV",682990_NLD_Utrecht_001,"No Data Found"
"06/02/2022 13:51:25",ABCN30374,10-1289138,1908,"Akzo Nobel Sourcing BV",ZFR,"No Data Found"
"06/02/2022 13:51:25",KBCN30400,10-1289138,1908,"Akzo Nobel Sourcing BV",ZFR,"No Data Found"
"06/02/2022 13:51:25",ABCN30440,10-1289138,1908,"Akzo Nobel Sourcing BV",ZFR,"No Data Found"
"06/02/2022 13:51:25",ABCN30480,10-1289138,1908,"Akzo Nobel Sourcing BV",ZFR,"No Data Found"
"06/02/2022 13:51:25",ABCN30475,10-1289138,1908,"Akzo Nobel Sourcing BV",ZFR,"No Data Found"
"06/02/2022 13:51:25",KBCN30398,10-1289138,1908,"Akzo Nobel Sourcing BV",ZFR,"No Data Found"
"06/02/2022 13:51:25",ABCN30479,10-1289138,1908,"Akzo Nobel Sourcing BV",ZFR,"No Data Found"
"06/02/2022 13:51:25",ABCN30377,10-1289138,1908,"Akzo Nobel Sourcing BV",ZFR,"No Data Found"
"06/02/2022 13:51:25",ABCN30431,10-1289138,1908,"Akzo Nobel Sourcing BV",ZFR,"No Data Found"
"06/02/2022 13:51:25",ABCN30467,10-1289138,1908,"Akzo Nobel Sourcing BV",ZFR,"No Data Found"
"06/02/2022 13:51:25",KBCN30395,10-1289138,1908,"Akzo Nobel Sourcing BV",ZFR,"No Data Found"
"06/02/2022 13:51:25",ABCN30476,10-1289138,1908,"Akzo Nobel Sourcing BV",ZFR,"No Data Found"
"06/02/2022 13:51:25",ABCN30435,10-1289138,1908,"Akzo Nobel Sourcing BV",ZFR,"No Data Found"
"06/02/2022 13:51:25",ABCN30481,10-1289138,1908,"Akzo Nobel Sourcing BV",ZFR,"No Data Found"
"06/02/2022 13:51:25",ABCN30375,10-1289138,1908,"Akzo Nobel Sourcing BV",ZFR,"No Data Found"
"06/02/2022 13:51:25",KBCN30407,10-1289138,1908,"Akzo Nobel Sourcing BV",ZFR,"No Data Found"
"05/05/2022 11:29:44",KBOG1092,10-1364072,30075,"Philip Morris International",30075_COL_Bogota_00004,"No Data Found"
"05/05/2022 11:29:44",KBOG1096,10-1364072,30075,"Philip Morris International",30075_COL_Bogota_00004,"No Data Found"
